index,year,month,day,hour,minute,second,recnt_Humid,recnt_Temp,Target_Humid
5903,2020,4,2,8,20,0,15.2,102.8,15.2
5904,2020,4,2,8,30,0,15.2,103.2,15
5905,2020,4,2,8,40,0,15,103,15.2
5906,2020,4,2,8,50,0,15.2,103.4,15.4
5907,2020,4,2,9,0,0,15.4,102.6,16
5908,2020,4,2,9,10,0,16,102,15.2
5909,2020,4,2,9,20,0,15.2,102.4,14.2
5910,2020,4,2,9,30,0,14.2,103.6,15
5911,2020,4,2,9,40,0,15,103.2,15
5912,2020,4,2,9,50,0,15,102,15
5913,2020,4,2,10,0,0,15,103.2,14.8
5914,2020,4,2,10,10,0,14.8,103.2,14.4
5915,2020,4,2,10,20,0,14.4,103.8,14
5916,2020,4,2,10,30,0,14,105.2,14
5917,2020,4,2,10,40,0,14,104,14.6
5918,2020,4,2,10,50,0,14.6,102,15
5919,2020,4,2,11,0,0,15,101,15
5920,2020,4,2,11,10,0,15,100.6,15
5921,2020,4,2,11,20,0,15,101.4,14.6
5922,2020,4,2,11,30,0,14.6,102,15
5923,2020,4,2,11,40,0,15,101.4,15
5924,2020,4,2,11,50,0,15,100.2,15.8
5925,2020,4,2,12,0,0,15.8,99.4,16
5926,2020,4,2,12,10,0,16,98.6,16.6
5927,2020,4,2,12,20,0,16.6,97.2,17
5928,2020,4,2,12,30,0,17,97,17
5929,2020,4,2,12,40,0,17,96.4,17.6
5930,2020,4,2,12,50,0,17.6,96.6,18
5931,2020,4,2,13,0,0,18,95.8,18
5932,2020,4,2,13,10,0,18,95.2,19.6
5933,2020,4,2,13,20,0,19.6,95,21
5934,2020,4,2,13,30,0,21,94.4,21.8
5935,2020,4,2,13,40,0,21.8,94.2,22
5936,2020,4,2,13,50,0,22,94,23.2
5937,2020,4,2,14,0,0,23.2,93.6,24
5938,2020,4,2,14,10,0,24,92.4,25
5939,2020,4,2,14,20,0,25,92.4,25.2
5940,2020,4,2,14,30,0,25.2,92,26
5941,2020,4,2,14,40,0,26,92,26.6
5942,2020,4,2,14,50,0,26.6,91.4,27
5943,2020,4,2,15,0,0,27,91,27.8
5944,2020,4,2,15,10,0,27.8,90.2,28
5945,2020,4,2,15,20,0,28,90,28
5946,2020,4,2,15,30,0,28,90,28.2
5947,2020,4,2,15,40,0,28.2,90,28.8
5948,2020,4,2,15,50,0,28.8,89.6,29
5949,2020,4,2,16,0,0,29,89.6,29.6
5950,2020,4,2,16,10,0,29.6,89.4,30.4
5951,2020,4,2,16,20,0,30.4,89,31
5952,2020,4,2,16,30,0,31,88.8,31
5953,2020,4,2,16,40,0,31,89,31.6
5954,2020,4,2,16,50,0,31.6,89,32
5955,2020,4,2,17,0,0,32,88.8,32.8
5956,2020,4,2,17,10,0,32.8,88.2,33.4
5957,2020,4,2,17,20,0,33.4,88,33.6
5958,2020,4,2,17,30,0,33.6,88,34.4
5959,2020,4,2,17,40,0,34.4,87.6,34.4
5960,2020,4,2,17,50,0,34.4,88,35
5961,2020,4,2,18,0,0,35,88,35.6
5962,2020,4,2,18,10,0,35.6,87,36
5963,2020,4,2,18,20,0,36,87.2,36.8
5964,2020,4,2,18,30,0,36.8,87,38
5965,2020,4,2,18,40,0,38,86.4,38.6
5966,2020,4,2,18,50,0,38.6,86,39
5967,2020,4,2,19,0,0,39,86,39.6
5968,2020,4,2,19,10,0,39.6,85.8,41.2
5969,2020,4,2,19,20,0,41.2,85.4,41.6
5970,2020,4,2,19,30,0,41.6,85,42.4
5971,2020,4,2,19,40,0,42.4,85,42.6
5972,2020,4,2,19,50,0,42.6,85,42
5973,2020,4,2,20,0,0,42,85,41
5974,2020,4,2,20,10,0,41,86,42
5975,2020,4,2,20,20,0,42,85.4,42
5976,2020,4,2,20,30,0,42,85,42.6
5977,2020,4,2,20,40,0,42.6,85,42.6
5978,2020,4,2,20,50,0,42.6,85,43
5979,2020,4,2,21,0,0,43,85,43.4
5980,2020,4,2,21,10,0,43.4,84.8,43.2
5981,2020,4,2,21,20,0,43.2,84.6,43.2
5982,2020,4,2,21,30,0,43.2,84.8,43
5983,2020,4,2,21,40,0,43,85,43
5984,2020,4,2,21,50,0,43,85,43
5985,2020,4,2,22,0,0,43,84.6,43.6
5986,2020,4,2,22,10,0,43.6,84,44
5987,2020,4,2,22,20,0,44,84,44
5988,2020,4,2,22,30,0,44,84,43.8
5989,2020,4,2,22,40,0,43.8,84,44
5990,2020,4,2,22,50,0,44,84,44
5991,2020,4,2,23,0,0,44,84,44
5992,2020,4,2,23,10,0,44,84,44
5993,2020,4,2,23,20,0,44,84,44
5994,2020,4,2,23,30,0,44,83.6,44
5995,2020,4,2,23,40,0,44,83,44
5996,2020,4,2,23,50,0,44,83,44
5997,2020,4,3,0,0,0,44,83,43.2
5998,2020,4,3,0,10,0,43.2,83,43
5999,2020,4,3,0,20,0,43,83,43
6000,2020,4,3,0,30,0,43,83,43.4
6001,2020,4,3,0,40,0,43.4,82.6,44
6002,2020,4,3,0,50,0,44,82.2,44.2
6003,2020,4,3,1,0,0,44.2,82.8,44.8
6004,2020,4,3,1,10,0,44.8,83,45
6005,2020,4,3,1,20,0,45,82.6,45.4
6006,2020,4,3,1,30,0,45.4,83,46
6007,2020,4,3,1,40,0,46,83,46
6008,2020,4,3,1,50,0,46,83.2,46.8
6009,2020,4,3,2,0,0,46.8,83.8,47.4
6010,2020,4,3,2,10,0,47.4,84,47.6
6011,2020,4,3,2,20,0,47.6,84,48.8
6012,2020,4,3,2,30,0,48.8,84,48
6013,2020,4,3,2,40,0,48,84.6,48
6014,2020,4,3,2,50,0,48,85,47.8
6015,2020,4,3,3,0,0,47.8,85.8,47
6016,2020,4,3,3,10,0,47,86,46
6017,2020,4,3,3,20,0,46,87,45.2
6018,2020,4,3,3,30,0,45.2,87.4,43.6
6019,2020,4,3,3,40,0,43.6,88,42.2
6020,2020,4,3,3,50,0,42.2,89,40.6
6021,2020,4,3,4,0,0,40.6,89.2,38.6
6022,2020,4,3,4,10,0,38.6,90.2,37.2
6023,2020,4,3,4,20,0,37.2,91.4,35
6024,2020,4,3,4,30,0,35,92,32.6
6025,2020,4,3,4,40,0,32.6,92.6,31.4
6026,2020,4,3,4,50,0,31.4,93,30
6027,2020,4,3,5,0,0,30,93.2,30.4
6028,2020,4,3,5,10,0,30.4,93.8,29.4
6029,2020,4,3,5,20,0,29.4,95,28.2
6030,2020,4,3,5,30,0,28.2,95.8,27.8
6031,2020,4,3,5,40,0,27.8,95.6,26.4
6032,2020,4,3,5,50,0,26.4,96.6,24.6
6033,2020,4,3,6,0,0,24.6,97.2,24.2
6034,2020,4,3,6,10,0,24.2,97.2,24
6035,2020,4,3,6,20,0,24,98.2,23.2
6036,2020,4,3,6,30,0,23.2,97.8,23
6037,2020,4,3,6,40,0,23,98.2,22
6038,2020,4,3,6,50,0,22,98.6,20.8
6039,2020,4,3,7,0,0,20.8,99.6,20
6040,2020,4,3,7,10,0,20,99.2,19.2
6041,2020,4,3,7,20,0,19.2,99.2,18
6042,2020,4,3,7,30,0,18,100.6,18
6043,2020,4,3,7,40,0,18,101.6,17.8
6044,2020,4,3,7,50,0,17.8,101,16.4
6045,2020,4,3,8,0,0,16.4,101,16.2
6046,2020,4,3,8,10,0,16.2,101.6,16
6047,2020,4,3,8,20,0,16,101.2,16
6048,2020,4,3,8,30,0,16,101.8,16
6049,2020,4,3,8,40,0,16,102,15.6
6050,2020,4,3,8,50,0,15.6,102.6,15.2
6051,2020,4,3,9,0,0,15.2,102.4,15.2
6052,2020,4,3,9,10,0,15.2,102.4,15
6053,2020,4,3,9,20,0,15,102.8,14.6
6054,2020,4,3,9,30,0,14.6,103.8,14.6
6055,2020,4,3,9,40,0,14.6,104,15
6056,2020,4,3,9,50,0,15,103.6,15
6057,2020,4,3,10,0,0,15,103.6,14.4
6058,2020,4,3,10,10,0,14.4,103.4,14.4
6059,2020,4,3,10,20,0,14.4,103.8,15
6060,2020,4,3,10,30,0,15,102.8,15
6061,2020,4,3,10,40,0,15,103.6,15
6062,2020,4,3,10,50,0,15,103.4,15
6063,2020,4,3,11,0,0,15,102.6,15
6064,2020,4,3,11,10,0,15,102.6,15
6065,2020,4,3,11,20,0,15,103,15
6066,2020,4,3,11,30,0,15,103,15.4
6067,2020,4,3,11,40,0,15.4,102,14.8
6068,2020,4,3,11,50,0,14.8,101.4,15.4
6069,2020,4,3,12,0,0,15.4,100.6,16
6070,2020,4,3,12,10,0,16,99.6,16
6071,2020,4,3,12,20,0,16,98.8,16.2
6072,2020,4,3,12,30,0,16.2,98,16.8
6073,2020,4,3,12,40,0,16.8,97.2,17
6074,2020,4,3,12,50,0,17,96.4,17
6075,2020,4,3,13,0,0,17,96.2,17
6076,2020,4,3,13,10,0,17,95.8,17
6077,2020,4,3,13,20,0,17,95,17.6
6078,2020,4,3,13,30,0,17.6,95,18
6079,2020,4,3,13,40,0,18,94.6,18
6080,2020,4,3,13,50,0,18,94,18
6081,2020,4,3,14,0,0,18,93,18
6082,2020,4,3,14,10,0,18,93,18
6083,2020,4,3,14,20,0,18,93,18
6084,2020,4,3,14,30,0,18,93,18
6085,2020,4,3,14,40,0,18,93,18
6086,2020,4,3,14,50,0,18,91.8,18.2
6087,2020,4,3,15,0,0,18.2,91.6,19.8
6088,2020,4,3,15,10,0,19.8,91.4,21.6
6089,2020,4,3,15,20,0,21.6,91,22.2
6090,2020,4,3,15,30,0,22.2,91,23.2
6091,2020,4,3,15,40,0,23.2,91,24.2
6092,2020,4,3,15,50,0,24.2,90.2,25.4
6093,2020,4,3,16,0,0,25.4,89.6,26
6094,2020,4,3,16,10,0,26,89.2,26.8
6095,2020,4,3,16,20,0,26.8,89,28.4
6096,2020,4,3,16,30,0,28.4,88,29.2
6097,2020,4,3,16,40,0,29.2,88,29.6
6098,2020,4,3,16,50,0,29.6,88,30
6099,2020,4,3,17,0,0,30,88,30.2
6100,2020,4,3,17,10,0,30.2,88,31.6
6101,2020,4,3,17,20,0,31.6,87.6,32.2
6102,2020,4,3,17,30,0,32.2,87,33
6103,2020,4,3,17,40,0,33,87,33.6
6104,2020,4,3,17,50,0,33.6,86.6,34.8
6105,2020,4,3,18,0,0,34.8,86,35.4
6106,2020,4,3,18,10,0,35.4,85.8,36
6107,2020,4,3,18,20,0,36,86,36.8
6108,2020,4,3,18,30,0,36.8,85,37
6109,2020,4,3,18,40,0,37,85,37.4
6110,2020,4,3,18,50,0,37.4,85.2,38.4
6111,2020,4,3,19,0,0,38.4,85,39.2
6112,2020,4,3,19,10,0,39.2,85,43.4
6113,2020,4,3,19,20,0,43.4,84.4,46.6
6114,2020,4,3,19,30,0,46.6,84,48.6
6115,2020,4,3,19,40,0,48.6,84,50
6116,2020,4,3,19,50,0,50,84,50.6
6117,2020,4,3,20,0,0,50.6,83.8,51.4
6118,2020,4,3,20,10,0,51.4,83.8,52.6
6119,2020,4,3,20,20,0,52.6,83,52.8
6120,2020,4,3,20,30,0,52.8,83,52.6
6121,2020,4,3,20,40,0,52.6,83,52.8
6122,2020,4,3,20,50,0,52.8,83,53
6123,2020,4,3,21,0,0,53,83,53
6124,2020,4,3,21,10,0,53,83,53.8
6125,2020,4,3,21,20,0,53.8,82.2,54.2
6126,2020,4,3,21,30,0,54.2,82,54.2
6127,2020,4,3,21,40,0,54.2,82,53.8
6128,2020,4,3,21,50,0,53.8,82,54
6129,2020,4,3,22,0,0,54,82,54.4
6130,2020,4,3,22,10,0,54.4,81.6,55
6131,2020,4,3,22,20,0,55,81.2,54.8
6132,2020,4,3,22,30,0,54.8,81.8,55.2
6133,2020,4,3,22,40,0,55.2,81.6,55
6134,2020,4,3,22,50,0,55,81.8,55.4
6135,2020,4,3,23,0,0,55.4,81.2,55
6136,2020,4,3,23,10,0,55,80.2,53.8
6137,2020,4,3,23,20,0,53.8,81,53.6
6138,2020,4,3,23,30,0,53.6,81,53.4
6139,2020,4,3,23,40,0,53.4,81,52.8
6140,2020,4,3,23,50,0,52.8,81,53
6141,2020,4,4,0,0,0,53,80.6,52.2
6142,2020,4,4,0,10,0,52.2,81,52
6143,2020,4,4,0,20,0,52,81,52
6144,2020,4,4,0,30,0,52,81,52.6
6145,2020,4,4,0,40,0,52.6,81,52
6146,2020,4,4,0,50,0,52,81,52
6147,2020,4,4,1,0,0,52,81,52.4
6148,2020,4,4,1,10,0,52.4,81,52.4
6149,2020,4,4,1,20,0,52.4,81,53
6150,2020,4,4,1,30,0,53,81,52.8
6151,2020,4,4,1,40,0,52.8,81.8,51.8
6152,2020,4,4,1,50,0,51.8,82,51.2
6153,2020,4,4,2,0,0,51.2,82.6,51
6154,2020,4,4,2,10,0,51,83,50.2
6155,2020,4,4,2,20,0,50.2,83.2,51
6156,2020,4,4,2,30,0,51,83.4,51.4
6157,2020,4,4,2,40,0,51.4,84,52.2
6158,2020,4,4,2,50,0,52.2,84,51.2
6159,2020,4,4,3,0,0,51.2,84.8,51.8
6160,2020,4,4,3,10,0,51.8,84.4,50.6
6161,2020,4,4,3,20,0,50.6,85.2,49.4
6162,2020,4,4,3,30,0,49.4,86,49
6163,2020,4,4,3,40,0,49,85.8,48.2
6164,2020,4,4,3,50,0,48.2,85.6,47.8
6165,2020,4,4,4,0,0,47.8,86,45.6
6166,2020,4,4,4,10,0,45.6,86.6,43.8
6167,2020,4,4,4,20,0,43.8,87.6,40.8
6168,2020,4,4,4,30,0,40.8,88.4,38.8
6169,2020,4,4,4,40,0,38.8,89.6,37.6
6170,2020,4,4,4,50,0,37.6,90.6,36.2
6171,2020,4,4,5,0,0,36.2,91.2,35
6172,2020,4,4,5,10,0,35,92.2,33.4
6173,2020,4,4,5,20,0,33.4,93,30
6174,2020,4,4,5,30,0,30,93.4,30.6
6175,2020,4,4,5,40,0,30.6,94,29.4
6176,2020,4,4,5,50,0,29.4,95.2,28
6177,2020,4,4,6,0,0,28,95.4,26.6
6178,2020,4,4,6,10,0,26.6,97,26.2
6179,2020,4,4,6,20,0,26.2,97,25
6180,2020,4,4,6,30,0,25,97.6,24.4
6181,2020,4,4,6,40,0,24.4,98.2,24
6182,2020,4,4,6,50,0,24,99.2,23.4
6183,2020,4,4,7,0,0,23.4,99.8,22
6184,2020,4,4,7,10,0,22,99.6,20.2
6185,2020,4,4,7,20,0,20.2,101,19.2
6186,2020,4,4,7,30,0,19.2,101.2,18.4
6187,2020,4,4,7,40,0,18.4,102.2,17
6188,2020,4,4,7,50,0,17,103.2,15.4
6189,2020,4,4,8,0,0,15.4,104,15.4
6190,2020,4,4,8,10,0,15.4,104.6,15
6191,2020,4,4,8,20,0,15,105,15.2
6192,2020,4,4,8,30,0,15.2,104.2,14.8
6193,2020,4,4,8,40,0,14.8,105.6,14.8
6194,2020,4,4,8,50,0,14.8,105.6,13.2
6195,2020,4,4,9,0,0,13.2,106,12
6196,2020,4,4,9,10,0,12,105.4,12
6197,2020,4,4,9,20,0,12,105.8,11.8
6198,2020,4,4,9,30,0,11.8,106.4,11.2
6199,2020,4,4,9,40,0,11.2,106.4,11
6200,2020,4,4,9,50,0,11,106,11
6201,2020,4,4,10,0,0,11,105.8,11
6202,2020,4,4,10,10,0,11,105.6,11
6203,2020,4,4,10,20,0,11,105,11.2
6204,2020,4,4,10,30,0,11.2,105.6,11.2
6205,2020,4,4,10,40,0,11.2,105.4,11.8
6206,2020,4,4,10,50,0,11.8,105.4,12
6207,2020,4,4,11,0,0,12,106.2,11.6
6208,2020,4,4,11,10,0,11.6,107.2,12
6209,2020,4,4,11,20,0,12,106,12.2
6210,2020,4,4,11,30,0,12.2,106.2,12.2
6211,2020,4,4,11,40,0,12.2,106.8,12.4
6212,2020,4,4,11,50,0,12.4,105.2,12.4
6213,2020,4,4,12,0,0,12.4,104.4,12.6
6214,2020,4,4,12,10,0,12.6,102.6,13.2
6215,2020,4,4,12,20,0,13.2,101.4,14
6216,2020,4,4,12,30,0,14,100,15.2
6217,2020,4,4,12,40,0,15.2,99.6,16.4
6218,2020,4,4,12,50,0,16.4,98.6,17.6
6219,2020,4,4,13,0,0,17.6,98,18
6220,2020,4,4,13,10,0,18,98,19
6221,2020,4,4,13,20,0,19,97.2,nan
6222,2020,4,4,13,30,0,nan,nan,nan
6223,2020,4,4,13,40,0,nan,nan,22
6224,2020,4,4,13,50,0,22,92,21.6
6225,2020,4,4,14,0,0,21.6,93,21
6226,2020,4,4,14,10,0,21,93,21.2
6227,2020,4,4,14,20,0,21.2,93,21.2
6228,2020,4,4,14,30,0,21.2,93,21.8
6229,2020,4,4,14,40,0,21.8,93,21.8
6230,2020,4,4,14,50,0,21.8,93,22
6231,2020,4,4,15,0,0,22,93,22
6232,2020,4,4,15,10,0,22,93,22
6233,2020,4,4,15,20,0,22,92.2,22
6234,2020,4,4,15,30,0,22,91.2,22.2
6235,2020,4,4,15,40,0,22.2,91,23.2
6236,2020,4,4,15,50,0,23.2,90.2,24.6
6237,2020,4,4,16,0,0,24.6,89.2,25.8
6238,2020,4,4,16,10,0,25.8,89,26.8
6239,2020,4,4,16,20,0,26.8,88.6,28
6240,2020,4,4,16,30,0,28,88,29
6241,2020,4,4,16,40,0,29,88,29
6242,2020,4,4,16,50,0,29,88,29.6
6243,2020,4,4,17,0,0,29.6,88,31
6244,2020,4,4,17,10,0,31,87.8,31.6
6245,2020,4,4,17,20,0,31.6,87.2,33
6246,2020,4,4,17,30,0,33,86.6,33.2
6247,2020,4,4,17,40,0,33.2,86.8,33.6
6248,2020,4,4,17,50,0,33.6,87,34.4
6249,2020,4,4,18,0,0,34.4,87,35.4
6250,2020,4,4,18,10,0,35.4,86,36.2
6251,2020,4,4,18,20,0,36.2,85.8,37
6252,2020,4,4,18,30,0,37,85.8,37.4
6253,2020,4,4,18,40,0,37.4,85.8,38.2
6254,2020,4,4,18,50,0,38.2,85.6,39
6255,2020,4,4,19,0,0,39,85.4,40.2
6256,2020,4,4,19,10,0,40.2,85,42
6257,2020,4,4,19,20,0,42,84.6,42.8
6258,2020,4,4,19,30,0,42.8,84.2,42.8
6259,2020,4,4,19,40,0,42.8,84.6,43.6
6260,2020,4,4,19,50,0,43.6,84,45.6
6261,2020,4,4,20,0,0,45.6,83.2,47.2
6262,2020,4,4,20,10,0,47.2,83,49.2
6263,2020,4,4,20,20,0,49.2,82.6,50.8
6264,2020,4,4,20,30,0,50.8,82.4,51.4
6265,2020,4,4,20,40,0,51.4,82.2,52.8
6266,2020,4,4,20,50,0,52.8,82,54.4
6267,2020,4,4,21,0,0,54.4,81.6,55
6268,2020,4,4,21,10,0,55,81.6,56.4
6269,2020,4,4,21,20,0,56.4,81,57.4
6270,2020,4,4,21,30,0,57.4,81,58
6271,2020,4,4,21,40,0,58,80.4,58.8
6272,2020,4,4,21,50,0,58.8,80.2,59.2
6273,2020,4,4,22,0,0,59.2,80,59
6274,2020,4,4,22,10,0,59,80.2,58.8
6275,2020,4,4,22,20,0,58.8,80.6,59.2
6276,2020,4,4,22,30,0,59.2,80.6,60
6277,2020,4,4,22,40,0,60,80.2,59.8
6278,2020,4,4,22,50,0,59.8,80,60
6279,2020,4,4,23,0,0,60,80,61.2
6280,2020,4,4,23,10,0,61.2,79.8,61.8
6281,2020,4,4,23,20,0,61.8,79,61.6
6282,2020,4,4,23,30,0,61.6,79.2,62
6283,2020,4,4,23,40,0,62,79.4,62.2
6284,2020,4,4,23,50,0,62.2,79,62.6
6285,2020,4,5,0,0,0,62.6,79,62
6286,2020,4,5,0,10,0,62,79.2,61.2
6287,2020,4,5,0,20,0,61.2,80,61
6288,2020,4,5,0,30,0,61,80,61
6289,2020,4,5,0,40,0,61,80,60.2
6290,2020,4,5,0,50,0,60.2,80,60
6291,2020,4,5,1,0,0,60,79.6,60.6
6292,2020,4,5,1,10,0,60.6,79.4,60
6293,2020,4,5,1,20,0,60,79.8,60.8
6294,2020,4,5,1,30,0,60.8,79.8,60.6
6295,2020,4,5,1,40,0,60.6,79.6,59
6296,2020,4,5,1,50,0,59,80.2,58.4
6297,2020,4,5,2,0,0,58.4,80.8,57.6
6298,2020,4,5,2,10,0,57.6,81.4,56.4
6299,2020,4,5,2,20,0,56.4,81.8,55.2
6300,2020,4,5,2,30,0,55.2,82.4,54
6301,2020,4,5,2,40,0,54,83,53.4
6302,2020,4,5,2,50,0,53.4,83,52.8
6303,2020,4,5,3,0,0,52.8,83.8,52.4
6304,2020,4,5,3,10,0,52.4,84,51.4
6305,2020,4,5,3,20,0,51.4,84.2,49.8
6306,2020,4,5,3,30,0,49.8,85,49
6307,2020,4,5,3,40,0,49,85.4,48.2
6308,2020,4,5,3,50,0,48.2,87,46.4
6309,2020,4,5,4,0,0,46.4,88,45.6
6310,2020,4,5,4,10,0,45.6,88.2,45.2
6311,2020,4,5,4,20,0,45.2,88.2,43.8
6312,2020,4,5,4,30,0,43.8,88.6,43.4
6313,2020,4,5,4,40,0,43.4,89.2,42
6314,2020,4,5,4,50,0,42,89.8,40.2
6315,2020,4,5,5,0,0,40.2,90.8,40.2
6316,2020,4,5,5,10,0,40.2,91,39
6317,2020,4,5,5,20,0,39,92.4,37.6
6318,2020,4,5,5,30,0,37.6,93,36.2
6319,2020,4,5,5,40,0,36.2,94,35.6
6320,2020,4,5,5,50,0,35.6,94.4,33.8
6321,2020,4,5,6,0,0,33.8,95,32.4
6322,2020,4,5,6,10,0,32.4,95.6,32.2
6323,2020,4,5,6,20,0,32.2,96.6,30.4
6324,2020,4,5,6,30,0,30.4,98.4,29.8
6325,2020,4,5,6,40,0,29.8,98.2,30
6326,2020,4,5,6,50,0,30,98.2,29.2
6327,2020,4,5,7,0,0,29.2,99.4,28.8
6328,2020,4,5,7,10,0,28.8,100.4,28
6329,2020,4,5,7,20,0,28,100.4,26.8
6330,2020,4,5,7,30,0,26.8,100.8,25.6
6331,2020,4,5,7,40,0,25.6,101.6,23.6
6332,2020,4,5,7,50,0,23.6,102,22.4
6333,2020,4,5,8,0,0,22.4,103.4,22.2
6334,2020,4,5,8,10,0,22.2,103.8,22
6335,2020,4,5,8,20,0,22,104.2,21.8
6336,2020,4,5,8,30,0,21.8,104.6,21.8
6337,2020,4,5,8,40,0,21.8,102.8,21.8
6338,2020,4,5,8,50,0,21.8,102.8,20.8
6339,2020,4,5,9,0,0,20.8,102.4,19.8
6340,2020,4,5,9,10,0,19.8,102.2,18.6
6341,2020,4,5,9,20,0,18.6,103.4,17.6
6342,2020,4,5,9,30,0,17.6,104.6,19.4
6343,2020,4,5,9,40,0,19.4,104.2,19.6
6344,2020,4,5,9,50,0,19.6,104.2,19
6345,2020,4,5,10,0,0,19,104.2,18.2
6346,2020,4,5,10,10,0,18.2,105.8,18.2
6347,2020,4,5,10,20,0,18.2,106.4,17.4
6348,2020,4,5,10,30,0,17.4,105.6,16.2
6349,2020,4,5,10,40,0,16.2,105.8,17.4
6350,2020,4,5,10,50,0,17.4,106.8,17
6351,2020,4,5,11,0,0,17,106.4,17
6352,2020,4,5,11,10,0,17,106.6,16.6
6353,2020,4,5,11,20,0,16.6,106.8,16
6354,2020,4,5,11,30,0,16,106.2,16.4
6355,2020,4,5,11,40,0,16.4,106,17.2
6356,2020,4,5,11,50,0,17.2,105.2,18.8
6357,2020,4,5,12,0,0,18.8,104.4,20
6358,2020,4,5,12,10,0,20,103.2,19.8
6359,2020,4,5,12,20,0,19.8,101.6,21.2
6360,2020,4,5,12,30,0,21.2,100.6,22
6361,2020,4,5,12,40,0,22,99.6,22.2
6362,2020,4,5,12,50,0,22.2,98.8,23
6363,2020,4,5,13,0,0,23,98,23
6364,2020,4,5,13,10,0,23,98,nan
6365,2020,4,5,13,20,0,nan,nan,nan
6366,2020,4,5,13,30,0,nan,nan,nan
6367,2020,4,5,13,40,0,nan,nan,nan
6368,2020,4,5,13,50,0,nan,nan,nan
6369,2020,4,5,14,0,0,nan,nan,nan
6370,2020,4,5,14,10,0,nan,nan,nan
6371,2020,4,5,14,20,0,nan,nan,30.5
6372,2020,4,5,14,30,0,30.5,91.5,29.2
6373,2020,4,5,14,40,0,29.2,92.4,28.2
6374,2020,4,5,14,50,0,28.2,93,28
6375,2020,4,5,15,0,0,28,93.8,28.2
6376,2020,4,5,15,10,0,28.2,94,29
6377,2020,4,5,15,20,0,29,94,29
6378,2020,4,5,15,30,0,29,93.6,29.4
6379,2020,4,5,15,40,0,29.4,93,30
6380,2020,4,5,15,50,0,30,93,30.4
6381,2020,4,5,16,0,0,30.4,93,31
6382,2020,4,5,16,10,0,31,93,31.4
6383,2020,4,5,16,20,0,31.4,92.6,32
6384,2020,4,5,16,30,0,32,92,32.8
6385,2020,4,5,16,40,0,32.8,92,32.6
6386,2020,4,5,16,50,0,32.6,92,33
6387,2020,4,5,17,0,0,33,92,34
6388,2020,4,5,17,10,0,34,91,34
6389,2020,4,5,17,20,0,34,91,35.4
6390,2020,4,5,17,30,0,35.4,90.4,40.6
6391,2020,4,5,17,40,0,40.6,90,41.2
6392,2020,4,5,17,50,0,41.2,89.2,41.8
6393,2020,4,5,18,0,0,41.8,88.8,41.8
6394,2020,4,5,18,10,0,41.8,88,40.6
6395,2020,4,5,18,20,0,40.6,88.2,40.2
6396,2020,4,5,18,30,0,40.2,88,40
6397,2020,4,5,18,40,0,40,88,39.8
6398,2020,4,5,18,50,0,39.8,88,39.4
6399,2020,4,5,19,0,0,39.4,88,40
6400,2020,4,5,19,10,0,40,88,40
6401,2020,4,5,19,20,0,40,88,40.2
6402,2020,4,5,19,30,0,40.2,88,41
6403,2020,4,5,19,40,0,41,87,41
6404,2020,4,5,19,50,0,41,87,41.4
