year,month,day,hour,minute,second,recnt_Temp,recnt_Humid,Target_Temperature
2020,02,25,04,00,00,78.4,52.6,78.8
2020,02,25,04,10,00,78.8,52.0,79.0
2020,02,25,04,20,00,79.0,51.0,79.8
2020,02,25,04,30,00,79.8,50.2,80.6
2020,02,25,04,40,00,80.6,48.8,81.8
2020,02,25,04,50,00,81.8,46.8,82.6
2020,02,25,05,00,00,82.6,45.4,83.0
2020,02,25,05,10,00,83.0,44.6,84.0
2020,02,25,05,20,00,84.0,43.2,84.8
2020,02,25,05,30,00,84.8,41.8,85.8
2020,02,25,05,40,00,85.8,40.8,86.6
2020,02,25,05,50,00,86.6,39.8,86.6
2020,02,25,06,00,00,86.6,38.6,87.4
2020,02,25,06,10,00,87.4,37.8,88.2
2020,02,25,06,20,00,88.2,36.8,88.8
2020,02,25,06,30,00,88.8,35.4,89.4
2020,02,25,06,40,00,89.4,33.6,89.6
2020,02,25,06,50,00,89.6,31.8,91.0
2020,02,25,07,00,00,91.0,29.6,92.2
2020,02,25,07,10,00,92.2,27.6,92.6
2020,02,25,07,20,00,92.6,28.0,94.0
2020,02,25,07,30,00,94.0,27.4,94.0
2020,02,25,07,40,00,94.0,26.0,94.75
2020,02,25,07,50,00,94.75,25.25,95.0
2020,02,25,08,00,00,95.0,24.8,95.6
2020,02,25,08,10,00,95.6,24.0,96.0
2020,02,25,08,20,00,96.0,23.0,96.8
2020,02,25,08,30,00,96.8,21.8,97.0
2020,02,25,08,40,00,97.0,20.8,97.0
2020,02,25,08,50,00,97.0,20.8,97.0
2020,02,25,09,00,00,97.0,21.0,97.0
2020,02,25,09,10,00,97.0,21.0,97.4
2020,02,25,09,20,00,97.4,19.6,97.4
2020,02,25,09,30,00,97.4,17.6,98.0
2020,02,25,09,40,00,98.0,16.8,98.4
2020,02,25,09,50,00,98.4,17.0,97.0
2020,02,25,10,00,00,97.0,18.4,97.2
2020,02,25,10,10,00,97.2,17.6,97.2
2020,02,25,10,20,00,97.2,18.4,97.0
2020,02,25,10,30,00,97.0,18.0,96.6
2020,02,25,10,40,00,96.6,19.0,96.6
2020,02,25,10,50,00,96.6,19.0,97.0
2020,02,25,11,00,00,97.0,18.2,96.6
2020,02,25,11,10,00,96.6,17.8,96.0
2020,02,25,11,20,00,96.0,17.5,96.0
2020,02,25,11,30,00,96.0,17.6,96.0
2020,02,25,11,40,00,96.0,17.4,95.4
2020,02,25,11,50,00,95.4,18.2,94.8
2020,02,25,12,00,00,94.8,19.0,94.0
2020,02,25,12,10,00,94.0,19.4,93.8
2020,02,25,12,20,00,93.8,21.2,92.8
2020,02,25,12,30,00,92.8,22.6,91.8
2020,02,25,12,40,00,91.8,23.6,91.0
2020,02,25,12,50,00,91.0,24.0,90.8
2020,02,25,13,00,00,90.8,24.6,90.0
2020,02,25,13,10,00,90.0,25.6,89.8
2020,02,25,13,20,00,89.8,26.6,89.0
2020,02,25,13,30,00,89.0,26.8,89.0
2020,02,25,13,40,00,89.0,27.4,88.6
2020,02,25,13,50,00,88.6,28.8,88.0
2020,02,25,14,00,00,88.0,29.2,88.0
2020,02,25,14,10,00,88.0,28.0,88.0
2020,02,25,14,20,00,88.0,27.2,87.8
2020,02,25,14,30,00,87.8,27.0,87.2
2020,02,25,14,40,00,87.2,27.0,87.0
2020,02,25,14,50,00,87.0,27.0,87.0
2020,02,25,15,00,00,87.0,27.0,87.0
2020,02,25,15,10,00,87.0,28.0,87.0
2020,02,25,15,20,00,87.0,28.0,87.0
2020,02,25,15,30,00,87.0,28.4,85.8
2020,02,25,15,40,00,85.8,29.2,84.4
2020,02,25,15,50,00,84.4,30.6,83.8
2020,02,25,16,00,00,83.8,33.6,83.0
2020,02,25,16,10,00,83.0,36.2,83.0
2020,02,25,16,20,00,83.0,38.0,83.0
2020,02,25,16,30,00,83.0,39.2,82.4
2020,02,25,16,40,00,82.4,40.4,82.0
2020,02,25,16,50,00,82.0,41.8,81.8
2020,02,25,17,00,00,81.8,42.0,81.6
2020,02,25,17,10,00,81.6,42.4,81.0
2020,02,25,17,20,00,81.0,43.2,81.0
2020,02,25,17,30,00,81.0,43.2,81.0
2020,02,25,17,40,00,81.0,42.4,80.4
2020,02,25,17,50,00,80.4,42.8,80.0
2020,02,25,18,00,00,80.0,43.4,80.0
2020,02,25,18,10,00,80.0,44.0,80.0
2020,02,25,18,20,00,80.0,44.8,80.0
2020,02,25,18,30,00,80.0,45.0,80.0
2020,02,25,18,40,00,80.0,45.2,80.0
2020,02,25,18,50,00,80.0,46.0,79.4
2020,02,25,19,00,00,79.4,46.2,79.2
2020,02,25,19,10,00,79.2,46.6,79.0
2020,02,25,19,20,00,79.0,47.0,79.0
2020,02,25,19,30,00,79.0,47.2,79.0
2020,02,25,19,40,00,79.0,48.0,79.0
2020,02,25,19,50,00,79.0,48.6,78.4
2020,02,25,20,00,00,78.4,49.6,78.0
2020,02,25,20,10,00,78.0,51.4,78.0
2020,02,25,20,20,00,78.0,52.4,77.6
2020,02,25,20,30,00,77.6,54.0,77.6
2020,02,25,20,40,00,77.6,54.2,77.6
2020,02,25,20,50,00,77.6,54.0,77.6
2020,02,25,21,00,00,77.6,54.2,77.2
2020,02,25,21,10,00,77.2,54.8,77.2
2020,02,25,21,20,00,77.2,55.4,77.4
2020,02,25,21,30,00,77.4,55.8,77.0
2020,02,25,21,40,00,77.0,56.0,77.0
2020,02,25,21,50,00,77.0,56.8,77.0
2020,02,25,22,00,00,77.0,56.8,77.0
2020,02,25,22,10,00,77.0,57.0,77.0
2020,02,25,22,20,00,77.0,57.8,77.0
2020,02,25,22,30,00,77.0,57.6,77.0
2020,02,25,22,40,00,77.0,58.0,77.0
2020,02,25,22,50,00,77.0,58.2,77.0
2020,02,25,23,00,00,77.0,58.4,76.6
2020,02,25,23,10,00,76.6,59.2,76.0
2020,02,25,23,20,00,76.0,60.5,75.75
2020,02,25,23,30,00,75.75,60.75,75.2
2020,02,25,23,40,00,75.2,60.6,75.0
2020,02,25,23,50,00,75.0,60.25,75.0
2020,02,26,00,00,00,75.0,59.25,75.0
2020,02,26,00,10,00,75.0,59.4,75.0
2020,02,26,00,20,00,75.0,60.0,74.8
2020,02,26,00,30,00,74.8,60.0,74.0
2020,02,26,00,40,00,74.0,60.0,74.0
2020,02,26,00,50,00,74.0,60.0,74.0
2020,02,26,01,00,00,74.0,59.6,74.0
2020,02,26,01,10,00,74.0,59.0,74.0
2020,02,26,01,20,00,74.0,59.0,74.0
2020,02,26,01,30,00,74.0,59.2,74.0
2020,02,26,01,40,00,74.0,60.6,74.0
2020,02,26,01,50,00,74.0,61.0,74.0
2020,02,26,02,00,00,74.0,61.0,74.6
2020,02,26,02,10,00,74.6,60.0,74.8
2020,02,26,02,20,00,74.8,60.2,75.2
2020,02,26,02,30,00,75.2,59.6,76.0
2020,02,26,02,40,00,76.0,58.8,76.0
2020,02,26,02,50,00,76.0,58.0,76.4
2020,02,26,03,00,00,76.4,58.4,77.4
2020,02,26,03,10,00,77.4,56.8,78.0
2020,02,26,03,20,00,78.0,56.0,78.0
2020,02,26,03,30,00,78.0,55.0,79.0
2020,02,26,03,40,00,79.0,54.0,79.8
2020,02,26,03,50,00,79.8,52.6,80.4
2020,02,26,04,00,00,80.4,51.2,81.6
2020,02,26,04,10,00,81.6,49.8,82.0
2020,02,26,04,20,00,82.0,48.4,82.8
2020,02,26,04,30,00,82.8,47.2,84.0
2020,02,26,04,40,00,84.0,45.4,84.8
2020,02,26,04,50,00,84.8,44.4,85.6
2020,02,26,05,00,00,85.6,43.0,86.6
2020,02,26,05,10,00,86.6,42.0,87.0
2020,02,26,05,20,00,87.0,40.0,88.0
2020,02,26,05,30,00,88.0,39.0,88.4
2020,02,26,05,40,00,88.4,38.2,88.8
2020,02,26,05,50,00,88.8,37.4,89.2
2020,02,26,06,00,00,89.2,35.6,90.0
2020,02,26,06,10,00,90.0,33.0,90.5
2020,02,26,06,20,00,90.5,33.5,91.0
2020,02,26,06,30,00,91.0,32.25,91.2
2020,02,26,06,40,00,91.2,31.2,91.6
2020,02,26,06,50,00,91.6,31.6,92.8
2020,02,26,07,00,00,92.8,30.4,92.4
2020,02,26,07,10,00,92.4,30.2,92.8
2020,02,26,07,20,00,92.8,30.0,93.6
2020,02,26,07,30,00,93.6,29.0,94.0
2020,02,26,07,40,00,94.0,27.75,94.6
2020,02,26,07,50,00,94.6,26.2,95.0
2020,02,26,08,00,00,95.0,25.0,96.0
2020,02,26,08,10,00,96.0,24.4,95.4
2020,02,26,08,20,00,95.4,23.6,96.4
2020,02,26,08,30,00,96.4,23.0,95.8
2020,02,26,08,40,00,95.8,23.4,96.0
2020,02,26,08,50,00,96.0,23.0,96.6
2020,02,26,09,00,00,96.6,23.0,96.6
2020,02,26,09,10,00,96.6,23.0,95.6
2020,02,26,09,20,00,95.6,23.8,96.0
2020,02,26,09,30,00,96.0,23.4,97.0
2020,02,26,09,40,00,97.0,22.2,97.0
2020,02,26,09,50,00,97.0,21.8,97.0
2020,02,26,10,00,00,97.0,21.33,97.0
2020,02,26,10,10,00,97.0,21.2,96.8
2020,02,26,10,20,00,96.8,20.8,97.0
2020,02,26,10,30,00,97.0,20.4,96.0
2020,02,26,10,40,00,96.0,20.8,95.6
2020,02,26,10,50,00,95.6,21.0,96.6
2020,02,26,11,00,00,96.6,20.6,97.0
2020,02,26,11,10,00,97.0,20.4,96.2
2020,02,26,11,20,00,96.2,20.0,96.0
2020,02,26,11,30,00,96.0,20.2,94.6
2020,02,26,11,40,00,94.6,21.4,94.2
2020,02,26,11,50,00,94.2,21.8,93.8
2020,02,26,12,00,00,93.8,22.0,93.4
2020,02,26,12,10,00,93.4,22.0,93.0
2020,02,26,12,20,00,93.0,23.0,92.0
2020,02,26,12,30,00,92.0,23.8,91.0
2020,02,26,12,40,00,91.0,25.4,90.8
2020,02,26,12,50,00,90.8,26.0,90.0
2020,02,26,13,00,00,90.0,26.0,90.0
2020,02,26,13,10,00,90.0,27.0,89.8
2020,02,26,13,20,00,89.8,27.8,89.0
2020,02,26,13,30,00,89.0,29.0,88.8
2020,02,26,13,40,00,88.8,31.0,88.4
2020,02,26,13,50,00,88.4,32.2,87.8
2020,02,26,14,00,00,87.8,33.6,87.0
2020,02,26,14,10,00,87.0,34.8,86.0
2020,02,26,14,20,00,86.0,36.0,86.0
2020,02,26,14,30,00,86.0,36.8,86.0
2020,02,26,14,40,00,86.0,37.0,85.4
2020,02,26,14,50,00,85.4,38.0,84.6
2020,02,26,15,00,00,84.6,38.0,84.0
2020,02,26,15,10,00,84.0,37.8,84.0
2020,02,26,15,20,00,84.0,38.0,83.6
2020,02,26,15,30,00,83.6,38.8,83.0
2020,02,26,15,40,00,83.0,40.2,82.8
2020,02,26,15,50,00,82.8,40.6,82.0
2020,02,26,16,00,00,82.0,41.4,82.0
2020,02,26,16,10,00,82.0,42.0,81.8
2020,02,26,16,20,00,81.8,42.2,81.8
2020,02,26,16,30,00,81.8,42.0,81.8
2020,02,26,16,40,00,81.8,42.0,82.0
2020,02,26,16,50,00,82.0,42.6,81.6
2020,02,26,17,00,00,81.6,42.6,81.8
2020,02,26,17,10,00,81.8,42.8,81.0
2020,02,26,17,20,00,81.0,43.6,81.0
2020,02,26,17,30,00,81.0,43.2,81.2
2020,02,26,17,40,00,81.2,43.6,80.0
2020,02,26,17,50,00,80.0,44.8,80.0
2020,02,26,18,00,00,80.0,45.4,80.0
2020,02,26,18,10,00,80.0,46.2,79.4
2020,02,26,18,20,00,79.4,47.0,79.0
2020,02,26,18,30,00,79.0,47.0,79.0
2020,02,26,18,40,00,79.0,48.2,79.6
2020,02,26,18,50,00,79.6,48.0,79.2
2020,02,26,19,00,00,79.2,48.6,79.0
2020,02,26,19,10,00,79.0,49.6,79.0
2020,02,26,19,20,00,79.0,50.4,79.2
2020,02,26,19,30,00,79.2,50.4,79.0
2020,02,26,19,40,00,79.0,51.0,79.0
2020,02,26,19,50,00,79.0,51.4,78.6
2020,02,26,20,00,00,78.6,51.8,78.0
2020,02,26,20,10,00,78.0,52.4,78.2
2020,02,26,20,20,00,78.2,52.4,77.8
2020,02,26,20,30,00,77.8,54.0,77.8
2020,02,26,20,40,00,77.8,54.8,78.0
2020,02,26,20,50,00,78.0,55.2,77.0
2020,02,26,21,00,00,77.0,56.4,77.2
2020,02,26,21,10,00,77.2,57.2,77.0
2020,02,26,21,20,00,77.0,57.4,76.8
2020,02,26,21,30,00,76.8,58.2,76.6
2020,02,26,21,40,00,76.6,58.2,76.4
2020,02,26,21,50,00,76.4,58.6,77.0
2020,02,26,22,00,00,77.0,57.4,76.6
2020,02,26,22,10,00,76.6,57.6,76.4
2020,02,26,22,20,00,76.4,58.0,77.0
2020,02,26,22,30,00,77.0,57.2,76.6
2020,02,26,22,40,00,76.6,57.8,77.0
2020,02,26,22,50,00,77.0,58.0,76.0
2020,02,26,23,00,00,76.0,59.4,76.0
2020,02,26,23,10,00,76.0,59.6,76.8
2020,02,26,23,20,00,76.8,59.0,76.0
2020,02,26,23,30,00,76.0,59.8,76.2
2020,02,26,23,40,00,76.2,59.2,76.8
2020,02,26,23,50,00,76.8,59.0,76.2
2020,02,27,00,00,00,76.2,59.2,76.0
2020,02,27,00,10,00,76.0,59.8,76.2
2020,02,27,00,20,00,76.2,60.0,76.6
2020,02,27,00,30,00,76.6,60.0,76.2
2020,02,27,00,40,00,76.2,59.8,75.8
2020,02,27,00,50,00,75.8,60.6,76.0
2020,02,27,01,00,00,76.0,60.4,76.0
2020,02,27,01,10,00,76.0,61.0,76.0
2020,02,27,01,20,00,76.0,61.0,75.6
2020,02,27,01,30,00,75.6,61.8,75.0
2020,02,27,01,40,00,75.0,62.4,76.0
2020,02,27,01,50,00,76.0,62.2,76.0
2020,02,27,02,00,00,76.0,61.6,76.0
2020,02,27,02,10,00,76.0,61.8,75.8
2020,02,27,02,20,00,75.8,62.0,76.4
2020,02,27,02,30,00,76.4,61.2,76.6
2020,02,27,02,40,00,76.6,60.8,76.6
2020,02,27,02,50,00,76.6,60.4,77.0
2020,02,27,03,00,00,77.0,59.6,78.0
2020,02,27,03,10,00,78.0,57.2,78.4
2020,02,27,03,20,00,78.4,55.8,79.0
2020,02,27,03,30,00,79.0,54.0,79.4
2020,02,27,03,40,00,79.4,52.2,80.2
2020,02,27,03,50,00,80.2,50.6,80.8
2020,02,27,04,00,00,80.8,48.6,81.2
2020,02,27,04,10,00,81.2,47.0,82.4
2020,02,27,04,20,00,82.4,44.2,82.8
2020,02,27,04,30,00,82.8,41.0,83.4
2020,02,27,04,40,00,83.4,41.2,83.8
2020,02,27,04,50,00,83.8,39.2,84.4
2020,02,27,05,00,00,84.4,36.8,86.0
2020,02,27,05,10,00,86.0,35.4,86.0
2020,02,27,05,20,00,86.0,32.4,86.8
2020,02,27,05,30,00,86.8,30.8,87.4
2020,02,27,05,40,00,87.4,32.6,88.4
2020,02,27,05,50,00,88.4,31.6,88.6
2020,02,27,06,00,00,88.6,29.6,89.6
2020,02,27,06,10,00,89.6,29.2,90.2
2020,02,27,06,20,00,90.2,28.6,89.8
2020,02,27,06,30,00,89.8,28.4,90.4
2020,02,27,06,40,00,90.4,27.6,91.4
2020,02,27,06,50,00,91.4,27.4,91.6
2020,02,27,07,00,00,91.6,27.4,92.2
2020,02,27,07,10,00,92.2,27.0,92.6
2020,02,27,07,20,00,92.6,26.8,92.4
2020,02,27,07,30,00,92.4,26.2,92.6
2020,02,27,07,40,00,92.6,26.0,92.6
2020,02,27,07,50,00,92.6,25.4,93.0
2020,02,27,08,00,00,93.0,24.8,95.0
2020,02,27,08,10,00,95.0,23.8,93.8
2020,02,27,08,20,00,93.8,24.8,94.4
2020,02,27,08,30,00,94.4,24.2,93.4
2020,02,27,08,40,00,93.4,24.8,91.8
2020,02,27,08,50,00,91.8,25.8,93.0
2020,02,27,09,00,00,93.0,24.6,94.4
2020,02,27,09,10,00,94.4,23.4,94.8
2020,02,27,09,20,00,94.8,22.8,96.0
2020,02,27,09,30,00,96.0,22.0,96.0
2020,02,27,09,40,00,96.0,21.8,95.6
2020,02,27,09,50,00,95.6,21.4,93.8
2020,02,27,10,00,00,93.8,22.6,95.0
2020,02,27,10,10,00,95.0,21.6,96.0
2020,02,27,10,20,00,96.0,21.0,96.0
2020,02,27,10,30,00,96.0,20.8,96.0
2020,02,27,10,40,00,96.0,20.4,95.2
2020,02,27,10,50,00,95.2,20.8,93.8
2020,02,27,11,00,00,93.8,21.2,93.0
2020,02,27,11,10,00,93.0,22.4,93.4
2020,02,27,11,20,00,93.4,21.8,93.6
2020,02,27,11,30,00,93.6,22.0,93.8
2020,02,27,11,40,00,93.8,22.0,93.6
2020,02,27,11,50,00,93.6,22.0,92.4
2020,02,27,12,00,00,92.4,22.6,92.0
2020,02,27,12,10,00,92.0,22.8,91.0
2020,02,27,12,20,00,91.0,23.0,91.0
2020,02,27,12,30,00,91.0,24.0,90.4
2020,02,27,12,40,00,90.4,24.6,90.0
2020,02,27,12,50,00,90.0,25.6,89.8
2020,02,27,13,00,00,89.8,25.4,89.0
2020,02,27,13,10,00,89.0,26.0,89.0
2020,02,27,13,20,00,89.0,26.5,nan
2020,02,27,13,30,00,nan,nan,nan
2020,02,27,13,40,00,nan,nan,nan
2020,02,27,13,50,00,nan,nan,84.0
2020,02,27,14,00,00,84.0,31.33,85.0
2020,02,27,14,10,00,85.0,31.6,85.2
2020,02,27,14,20,00,85.2,33.2,85.4
2020,02,27,14,30,00,85.4,34.0,85.8
2020,02,27,14,40,00,85.8,34.6,85.2
2020,02,27,14,50,00,85.2,35.4,84.8
2020,02,27,15,00,00,84.8,36.6,84.0
2020,02,27,15,10,00,84.0,38.2,83.8
2020,02,27,15,20,00,83.8,39.0,83.4
2020,02,27,15,30,00,83.4,40.0,82.4
2020,02,27,15,40,00,82.4,41.0,82.2
2020,02,27,15,50,00,82.2,42.0,82.6
2020,02,27,16,00,00,82.6,42.0,82.0
2020,02,27,16,10,00,82.0,43.2,81.0
2020,02,27,16,20,00,81.0,44.8,81.0
2020,02,27,16,30,00,81.0,45.0,80.2
2020,02,27,16,40,00,80.2,46.2,80.0
2020,02,27,16,50,00,80.0,47.8,79.8
2020,02,27,17,00,00,79.8,48.6,79.6
2020,02,27,17,10,00,79.6,49.2,79.0
2020,02,27,17,20,00,79.0,50.2,79.2
2020,02,27,17,30,00,79.2,50.8,79.2
2020,02,27,17,40,00,79.2,51.0,79.0
2020,02,27,17,50,00,79.0,52.4,79.2
2020,02,27,18,00,00,79.2,51.8,79.0
2020,02,27,18,10,00,79.0,51.8,79.0
2020,02,27,18,20,00,79.0,52.6,78.8
2020,02,27,18,30,00,78.8,53.0,78.6
2020,02,27,18,40,00,78.6,53.2,78.4
2020,02,27,18,50,00,78.4,53.6,78.0
2020,02,27,19,00,00,78.0,54.4,77.4
2020,02,27,19,10,00,77.4,55.6,77.0
2020,02,27,19,20,00,77.0,55.8,77.0
2020,02,27,19,30,00,77.0,56.4,77.0
2020,02,27,19,40,00,77.0,56.0,77.0
2020,02,27,19,50,00,77.0,56.4,76.8
2020,02,27,20,00,00,76.8,56.4,76.4
2020,02,27,20,10,00,76.4,57.6,76.0
2020,02,27,20,20,00,76.0,58.2,76.0
2020,02,27,20,30,00,76.0,59.2,75.8
2020,02,27,20,40,00,75.8,60.0,75.8
2020,02,27,20,50,00,75.8,59.4,75.8
2020,02,27,21,00,00,75.8,57.6,76.0
2020,02,27,21,10,00,76.0,56.6,75.6
2020,02,27,21,20,00,75.6,57.2,75.2
2020,02,27,21,30,00,75.2,59.0,75.0
2020,02,27,21,40,00,75.0,59.8,74.8
2020,02,27,21,50,00,74.8,60.8,74.6
2020,02,27,22,00,00,74.6,60.8,74.0
2020,02,27,22,10,00,74.0,62.8,74.0
2020,02,27,22,20,00,74.0,63.2,74.0
2020,02,27,22,30,00,74.0,62.4,74.0
2020,02,27,22,40,00,74.0,61.8,74.0
2020,02,27,22,50,00,74.0,61.8,74.4
2020,02,27,23,00,00,74.4,62.0,75.0
2020,02,27,23,10,00,75.0,61.0,75.0
2020,02,27,23,20,00,75.0,60.2,74.6
2020,02,27,23,30,00,74.6,60.4,74.0
2020,02,27,23,40,00,74.0,61.4,73.8
2020,02,27,23,50,00,73.8,62.0,74.0
2020,02,28,00,00,00,74.0,62.0,74.0
2020,02,28,00,10,00,74.0,62.2,74.0
2020,02,28,00,20,00,74.0,62.0,73.8
2020,02,28,00,30,00,73.8,62.6,73.6
2020,02,28,00,40,00,73.6,62.6,73.4
2020,02,28,00,50,00,73.4,62.6,73.2
2020,02,28,01,00,00,73.2,62.6,73.4
2020,02,28,01,10,00,73.4,62.2,73.0
2020,02,28,01,20,00,73.0,63.0,73.4
2020,02,28,01,30,00,73.4,62.2,73.0
2020,02,28,01,40,00,73.0,62.0,73.0
2020,02,28,01,50,00,73.0,62.0,73.4
2020,02,28,02,00,00,73.4,61.4,74.0
2020,02,28,02,10,00,74.0,60.8,74.0
2020,02,28,02,20,00,74.0,60.0,74.0
2020,02,28,02,30,00,74.0,59.8,74.0
2020,02,28,02,40,00,74.0,60.2,75.0
2020,02,28,02,50,00,75.0,58.2,74.8
2020,02,28,03,00,00,74.8,57.4,75.0
2020,02,28,03,10,00,75.0,56.8,75.8
2020,02,28,03,20,00,75.8,54.6,77.0
2020,02,28,03,30,00,77.0,52.2,77.6
2020,02,28,03,40,00,77.6,50.6,78.4
2020,02,28,03,50,00,78.4,49.4,79.2
2020,02,28,04,00,00,79.2,47.6,80.0
2020,02,28,04,10,00,80.0,45.6,80.4
2020,02,28,04,20,00,80.4,45.2,81.0
2020,02,28,04,30,00,81.0,43.8,81.2
2020,02,28,04,40,00,81.2,42.8,82.2
2020,02,28,04,50,00,82.2,42.0,82.4
2020,02,28,05,00,00,82.4,40.2,82.8
2020,02,28,05,10,00,82.8,39.4,83.6
2020,02,28,05,20,00,83.6,38.6,84.8
2020,02,28,05,30,00,84.8,37.8,85.6
2020,02,28,05,40,00,85.6,37.0,85.6
2020,02,28,05,50,00,85.6,36.6,86.8
2020,02,28,06,00,00,86.8,35.6,86.4
2020,02,28,06,10,00,86.4,35.0,87.0
2020,02,28,06,20,00,87.0,34.2,87.6
2020,02,28,06,30,00,87.6,34.0,88.4
2020,02,28,06,40,00,88.4,33.6,89.0
2020,02,28,06,50,00,89.0,32.4,89.6
2020,02,28,07,00,00,89.6,31.4,89.8
2020,02,28,07,10,00,89.8,31.6,89.6
2020,02,28,07,20,00,89.6,31.4,90.6
2020,02,28,07,30,00,90.6,30.0,90.4
2020,02,28,07,40,00,90.4,29.6,90.8
2020,02,28,07,50,00,90.8,28.8,90.6
2020,02,28,08,00,00,90.6,29.4,91.4
2020,02,28,08,10,00,91.4,28.2,92.6
2020,02,28,08,20,00,92.6,26.6,92.8
2020,02,28,08,30,00,92.8,26.0,92.2
2020,02,28,08,40,00,92.2,26.6,91.4
2020,02,28,08,50,00,91.4,27.2,91.8
2020,02,28,09,00,00,91.8,27.0,93.6
2020,02,28,09,10,00,93.6,25.6,94.2
2020,02,28,09,20,00,94.2,25.0,92.8
2020,02,28,09,30,00,92.8,25.8,93.4
2020,02,28,09,40,00,93.4,24.8,94.6
2020,02,28,09,50,00,94.6,23.6,95.6
2020,02,28,10,00,00,95.6,23.2,94.6
2020,02,28,10,10,00,94.6,24.0,92.8
2020,02,28,10,20,00,92.8,25.0,92.4
2020,02,28,10,30,00,92.4,25.0,94.0
2020,02,28,10,40,00,94.0,23.4,94.0
2020,02,28,10,50,00,94.0,23.6,93.4
2020,02,28,11,00,00,93.4,24.0,93.0
2020,02,28,11,10,00,93.0,24.6,93.0
2020,02,28,11,20,00,93.0,24.4,94.0
2020,02,28,11,30,00,94.0,23.4,93.6
2020,02,28,11,40,00,93.6,23.8,92.4
2020,02,28,11,50,00,92.4,24.4,91.4
2020,02,28,12,00,00,91.4,25.4,91.0
2020,02,28,12,10,00,91.0,26.0,90.4
2020,02,28,12,20,00,90.4,26.4,90.0
2020,02,28,12,30,00,90.0,27.0,89.4
2020,02,28,12,40,00,89.4,27.4,88.8
2020,02,28,12,50,00,88.8,28.0,88.0
2020,02,28,13,00,00,88.0,28.8,88.0
2020,02,28,13,10,00,88.0,29.0,88.0
2020,02,28,13,20,00,88.0,29.4,87.0
2020,02,28,13,30,00,87.0,30.0,87.0
2020,02,28,13,40,00,87.0,30.2,86.2
2020,02,28,13,50,00,86.2,31.0,86.2
2020,02,28,14,00,00,86.2,31.0,86.0
2020,02,28,14,10,00,86.0,31.8,85.8
2020,02,28,14,20,00,85.8,32.8,85.2
2020,02,28,14,30,00,85.2,33.8,85.0
2020,02,28,14,40,00,85.0,35.0,85.0
2020,02,28,14,50,00,85.0,35.6,84.8
2020,02,28,15,00,00,84.8,36.2,84.0
2020,02,28,15,10,00,84.0,37.8,83.0
2020,02,28,15,20,00,83.0,38.6,83.2
2020,02,28,15,30,00,83.2,39.0,82.6
2020,02,28,15,40,00,82.6,39.8,82.0
2020,02,28,15,50,00,82.0,41.0,82.0
2020,02,28,16,00,00,82.0,42.0,82.0
2020,02,28,16,10,00,82.0,42.0,81.8
2020,02,28,16,20,00,81.8,42.8,81.6
2020,02,28,16,30,00,81.6,43.4,80.4
2020,02,28,16,40,00,80.4,46.4,80.0
2020,02,28,16,50,00,80.0,49.2,79.8
2020,02,28,17,00,00,79.8,50.2,79.4
2020,02,28,17,10,00,79.4,50.8,78.8
2020,02,28,17,20,00,78.8,52.6,78.0
2020,02,28,17,30,00,78.0,53.8,78.2
2020,02,28,17,40,00,78.2,54.6,78.0
2020,02,28,17,50,00,78.0,54.8,78.0
2020,02,28,18,00,00,78.0,54.8,77.8
2020,02,28,18,10,00,77.8,55.6,77.8
2020,02,28,18,20,00,77.8,56.0,77.8
2020,02,28,18,30,00,77.8,56.2,78.0
2020,02,28,18,40,00,78.0,56.2,77.8
2020,02,28,18,50,00,77.8,56.6,77.0
2020,02,28,19,00,00,77.0,57.2,77.0
2020,02,28,19,10,00,77.0,57.6,76.8
2020,02,28,19,20,00,76.8,58.0,76.8
2020,02,28,19,30,00,76.8,58.4,76.0
2020,02,28,19,40,00,76.0,59.0,75.8
2020,02,28,19,50,00,75.8,59.6,75.0
2020,02,28,20,00,00,75.0,60.4,75.0
2020,02,28,20,10,00,75.0,60.6,75.2
2020,02,28,20,20,00,75.2,60.4,75.0
2020,02,28,20,30,00,75.0,60.2,75.2
2020,02,28,20,40,00,75.2,60.8,75.8
2020,02,28,20,50,00,75.8,60.4,75.8
2020,02,28,21,00,00,75.8,60.6,75.0
2020,02,28,21,10,00,75.0,61.6,75.2
2020,02,28,21,20,00,75.2,61.4,75.4
2020,02,28,21,30,00,75.4,60.8,75.0
2020,02,28,21,40,00,75.0,59.8,75.0
2020,02,28,21,50,00,75.0,59.8,75.0
2020,02,28,22,00,00,75.0,59.0,74.4
2020,02,28,22,10,00,74.4,60.6,74.2
2020,02,28,22,20,00,74.2,61.6,74.0
2020,02,28,22,30,00,74.0,62.4,74.0
2020,02,28,22,40,00,74.0,63.0,74.0
2020,02,28,22,50,00,74.0,61.8,74.0
2020,02,28,23,00,00,74.0,61.8,75.0
2020,02,28,23,10,00,75.0,60.6,74.2
2020,02,28,23,20,00,74.2,61.4,73.8
2020,02,28,23,30,00,73.8,62.6,73.8
2020,02,28,23,40,00,73.8,63.4,73.6
2020,02,28,23,50,00,73.6,64.0,73.4
2020,02,29,00,00,00,73.4,63.4,73.8
2020,02,29,00,10,00,73.8,63.2,73.8
2020,02,29,00,20,00,73.8,62.8,74.0
2020,02,29,00,30,00,74.0,63.4,73.6
2020,02,29,00,40,00,73.6,64.2,73.8
2020,02,29,00,50,00,73.8,63.6,74.0
