year,month,day,hour,minute,second,recnt_Humidity,recnt_Temperature,Target_Humidity
2020.0,02.0,23.0,21.0,20.0,00.0,63.4,74.0,63.4
2020.0,02.0,23.0,21.0,30.0,00.0,63.4,74.0,63.0
2020.0,02.0,23.0,21.0,40.0,00.0,63.0,74.2,63.2
2020.0,02.0,23.0,21.0,50.0,00.0,63.2,74.0,63.6
2020.0,02.0,23.0,22.0,00.0,00.0,63.6,74.0,63.2
2020.0,02.0,23.0,22.0,10.0,00.0,63.2,74.0,63.4
2020.0,02.0,23.0,22.0,20.0,00.0,63.4,74.0,64.0
2020.0,02.0,23.0,22.0,30.0,00.0,64.0,74.0,64.2
2020.0,02.0,23.0,22.0,40.0,00.0,64.2,73.6,64.6
2020.0,02.0,23.0,22.0,50.0,00.0,64.6,73.0,65.0
2020.0,02.0,23.0,23.0,00.0,00.0,65.0,73.0,65.0
2020.0,02.0,23.0,23.0,10.0,00.0,65.0,73.0,65.0
2020.0,02.0,23.0,23.0,20.0,00.0,65.0,73.0,65.2
2020.0,02.0,23.0,23.0,30.0,00.0,65.2,72.6,65.4
2020.0,02.0,23.0,23.0,40.0,00.0,65.4,72.6,65.0
2020.0,02.0,23.0,23.0,50.0,00.0,65.0,73.0,64.8
2020.0,02.0,24.0,00.0,00.0,00.0,64.8,72.8,66.0
2020.0,02.0,24.0,00.0,10.0,00.0,66.0,72.0,67.0
2020.0,02.0,24.0,00.0,20.0,00.0,67.0,72.0,66.2
2020.0,02.0,24.0,00.0,30.0,00.0,66.2,72.0,66.0
2020.0,02.0,24.0,00.0,40.0,00.0,66.0,72.0,66.6
2020.0,02.0,24.0,00.0,50.0,00.0,66.6,71.8,66.2
2020.0,02.0,24.0,01.0,00.0,00.0,66.2,72.0,66.0
2020.0,02.0,24.0,01.0,10.0,00.0,66.0,72.0,66.0
2020.0,02.0,24.0,01.0,20.0,00.0,66.0,72.0,65.6
2020.0,02.0,24.0,01.0,30.0,00.0,65.6,72.0,66.0
2020.0,02.0,24.0,01.0,40.0,00.0,66.0,72.0,66.0
2020.0,02.0,24.0,01.0,50.0,00.0,66.0,72.0,67.0
2020.0,02.0,24.0,02.0,00.0,00.0,67.0,71.2,66.2
2020.0,02.0,24.0,02.0,10.0,00.0,66.2,71.8,65.0
2020.0,02.0,24.0,02.0,20.0,00.0,65.0,72.0,64.0
2020.0,02.0,24.0,02.0,30.0,00.0,64.0,72.4,62.4
2020.0,02.0,24.0,02.0,40.0,00.0,62.4,73.0,61.6
2020.0,02.0,24.0,02.0,50.0,00.0,61.6,73.0,59.8
2020.0,02.0,24.0,03.0,00.0,00.0,59.8,74.0,58.2
2020.0,02.0,24.0,03.0,10.0,00.0,58.2,74.0,56.4
2020.0,02.0,24.0,03.0,20.0,00.0,56.4,74.4,56.0
2020.0,02.0,24.0,03.0,30.0,00.0,56.0,74.6,54.4
2020.0,02.0,24.0,03.0,40.0,00.0,54.4,75.6,52.0
2020.0,02.0,24.0,03.0,50.0,00.0,52.0,76.2,50.4
2020.0,02.0,24.0,04.0,00.0,00.0,50.4,76.8,50.0
2020.0,02.0,24.0,04.0,10.0,00.0,50.0,76.8,48.6
2020.0,02.0,24.0,04.0,20.0,00.0,48.6,78.0,47.4
2020.0,02.0,24.0,04.0,30.0,00.0,47.4,78.8,46.6
2020.0,02.0,24.0,04.0,40.0,00.0,46.6,79.2,45.4
2020.0,02.0,24.0,04.0,50.0,00.0,45.4,80.0,43.6
2020.0,02.0,24.0,05.0,00.0,00.0,43.6,80.2,42.4
2020.0,02.0,24.0,05.0,10.0,00.0,42.4,81.2,40.6
2020.0,02.0,24.0,05.0,20.0,00.0,40.6,81.6,39.8
2020.0,02.0,24.0,05.0,30.0,00.0,39.8,82.0,38.0
2020.0,02.0,24.0,05.0,40.0,00.0,38.0,83.0,38.0
2020.0,02.0,24.0,05.0,50.0,00.0,38.0,83.4,37.6
2020.0,02.0,24.0,06.0,00.0,00.0,37.6,84.0,36.4
2020.0,02.0,24.0,06.0,10.0,00.0,36.4,84.4,34.6
2020.0,02.0,24.0,06.0,20.0,00.0,34.6,85.2,33.6
2020.0,02.0,24.0,06.0,30.0,00.0,33.6,86.4,32.8
2020.0,02.0,24.0,06.0,40.0,00.0,32.8,87.0,30.8
2020.0,02.0,24.0,06.0,50.0,00.0,30.8,87.4,29.8
2020.0,02.0,24.0,07.0,00.0,00.0,29.8,88.0,30.0
2020.0,02.0,24.0,07.0,10.0,00.0,30.0,88.0,30.0
2020.0,02.0,24.0,07.0,20.0,00.0,30.0,87.8,29.8
2020.0,02.0,24.0,07.0,30.0,00.0,29.8,88.2,28.6
2020.0,02.0,24.0,07.0,40.0,00.0,28.6,89.2,27.4
2020.0,02.0,24.0,07.0,50.0,00.0,27.4,89.0,26.0
2020.0,02.0,24.0,08.0,00.0,00.0,26.0,89.2,26.0
2020.0,02.0,24.0,08.0,10.0,00.0,26.0,90.0,25.0
2020.0,02.0,24.0,08.0,20.0,00.0,25.0,90.0,24.0
2020.0,02.0,24.0,08.0,30.0,00.0,24.0,89.6,25.0
2020.0,02.0,24.0,08.0,40.0,00.0,25.0,89.6,24.0
2020.0,02.0,24.0,08.0,50.0,00.0,24.0,91.0,23.8
2020.0,02.0,24.0,09.0,00.0,00.0,23.8,90.6,24.2
2020.0,02.0,24.0,09.0,10.0,00.0,24.2,90.8,23.8
2020.0,02.0,24.0,09.0,20.0,00.0,23.8,91.0,23.2
2020.0,02.0,24.0,09.0,30.0,00.0,23.2,91.8,24.2
2020.0,02.0,24.0,09.0,40.0,00.0,24.2,90.8,25.2
2020.0,02.0,24.0,09.0,50.0,00.0,25.2,90.0,25.0
2020.0,02.0,24.0,10.0,00.0,00.0,25.0,90.2,25.2
2020.0,02.0,24.0,10.0,10.0,00.0,25.2,90.2,25.8
2020.0,02.0,24.0,10.0,20.0,00.0,25.8,90.8,25.6
2020.0,02.0,24.0,10.0,30.0,00.0,25.6,91.0,25.0
2020.0,02.0,24.0,10.0,40.0,00.0,25.0,91.2,25.2
2020.0,02.0,24.0,10.0,50.0,00.0,25.2,91.0,24.8
2020.0,02.0,24.0,11.0,00.0,00.0,24.8,91.2,25.0
2020.0,02.0,24.0,11.0,10.0,00.0,25.0,91.8,25.6
2020.0,02.0,24.0,11.0,20.0,00.0,25.6,91.2,26.2
2020.0,02.0,24.0,11.0,30.0,00.0,26.2,90.2,26.8
2020.0,02.0,24.0,11.0,40.0,00.0,26.8,89.6,27.0
2020.0,02.0,24.0,11.0,50.0,00.0,27.0,89.0,27.0
2020.0,02.0,24.0,12.0,00.0,00.0,27.0,88.8,27.0
2020.0,02.0,24.0,12.0,10.0,00.0,27.0,88.6,27.0
2020.0,02.0,24.0,12.0,20.0,00.0,27.0,87.8,27.6
2020.0,02.0,24.0,12.0,30.0,00.0,27.6,87.4,28.2
2020.0,02.0,24.0,12.0,40.0,00.0,28.2,87.0,29.2
2020.0,02.0,24.0,12.0,50.0,00.0,29.2,86.6,30.0
2020.0,02.0,24.0,13.0,00.0,00.0,30.0,86.0,31.0
2020.0,02.0,24.0,13.0,10.0,00.0,31.0,86.0,31.6
2020.0,02.0,24.0,13.0,20.0,00.0,31.6,85.6,32.6
2020.0,02.0,24.0,13.0,30.0,00.0,32.6,85.0,33.2
2020.0,02.0,24.0,13.0,40.0,00.0,33.2,85.0,34.6
2020.0,02.0,24.0,13.0,50.0,00.0,34.6,84.2,35.6
2020.0,02.0,24.0,14.0,00.0,00.0,35.6,84.0,36.2
2020.0,02.0,24.0,14.0,10.0,00.0,36.2,83.8,37.0
2020.0,02.0,24.0,14.0,20.0,00.0,37.0,83.4,37.6
2020.0,02.0,24.0,14.0,30.0,00.0,37.6,83.0,38.0
2020.0,02.0,24.0,14.0,40.0,00.0,38.0,82.8,38.0
2020.0,02.0,24.0,14.0,50.0,00.0,38.0,82.0,38.0
2020.0,02.0,24.0,15.0,00.0,00.0,38.0,82.0,38.0
2020.0,02.0,24.0,15.0,10.0,00.0,38.0,82.0,38.0
2020.0,02.0,24.0,15.0,20.0,00.0,38.0,82.0,39.0
2020.0,02.0,24.0,15.0,30.0,00.0,39.0,81.2,39.2
2020.0,02.0,24.0,15.0,40.0,00.0,39.2,81.0,40.4
2020.0,02.0,24.0,15.0,50.0,00.0,40.4,80.2,42.0
2020.0,02.0,24.0,16.0,00.0,00.0,42.0,80.0,42.8
2020.0,02.0,24.0,16.0,10.0,00.0,42.8,79.6,44.4
2020.0,02.0,24.0,16.0,20.0,00.0,44.4,79.0,45.6
2020.0,02.0,24.0,16.0,30.0,00.0,45.6,78.6,46.0
2020.0,02.0,24.0,16.0,40.0,00.0,46.0,78.2,46.8
2020.0,02.0,24.0,16.0,50.0,00.0,46.8,78.0,46.8
2020.0,02.0,24.0,17.0,00.0,00.0,46.8,78.0,47.0
2020.0,02.0,24.0,17.0,10.0,00.0,47.0,78.0,47.0
2020.0,02.0,24.0,17.0,20.0,00.0,47.0,78.0,47.4
2020.0,02.0,24.0,17.0,30.0,00.0,47.4,77.8,47.6
2020.0,02.0,24.0,17.0,40.0,00.0,47.6,77.0,47.6
2020.0,02.0,24.0,17.0,50.0,00.0,47.6,77.2,48.0
2020.0,02.0,24.0,18.0,00.0,00.0,48.0,77.0,48.0
2020.0,02.0,24.0,18.0,10.0,00.0,48.0,77.0,48.6
2020.0,02.0,24.0,18.0,20.0,00.0,48.6,77.0,49.0
2020.0,02.0,24.0,18.0,30.0,00.0,49.0,77.0,48.6
2020.0,02.0,24.0,18.0,40.0,00.0,48.6,77.0,48.6
2020.0,02.0,24.0,18.0,50.0,00.0,48.6,77.0,49.0
2020.0,02.0,24.0,19.0,00.0,00.0,49.0,77.0,49.4
2020.0,02.0,24.0,19.0,10.0,00.0,49.4,77.0,50.6
2020.0,02.0,24.0,19.0,20.0,00.0,50.6,76.0,51.8
2020.0,02.0,24.0,19.0,30.0,00.0,51.8,76.0,51.0
2020.0,02.0,24.0,19.0,40.0,00.0,51.0,76.0,51.6
2020.0,02.0,24.0,19.0,50.0,00.0,51.6,76.0,52.0
2020.0,02.0,24.0,20.0,00.0,00.0,52.0,76.0,53.0
2020.0,02.0,24.0,20.0,10.0,00.0,53.0,75.2,53.0
2020.0,02.0,24.0,20.0,20.0,00.0,53.0,75.0,53.6
2020.0,02.0,24.0,20.0,30.0,00.0,53.6,74.2,55.8
2020.0,02.0,24.0,20.0,40.0,00.0,55.8,74.0,57.4
2020.0,02.0,24.0,20.0,50.0,00.0,57.4,74.0,58.8
2020.0,02.0,24.0,21.0,00.0,00.0,58.8,73.4,60.4
2020.0,02.0,24.0,21.0,10.0,00.0,60.4,73.0,61.0
2020.0,02.0,24.0,21.0,20.0,00.0,61.0,73.2,60.6
2020.0,02.0,24.0,21.0,30.0,00.0,60.6,74.0,61.6
2020.0,02.0,24.0,21.0,40.0,00.0,61.6,73.4,63.0
2020.0,02.0,24.0,21.0,50.0,00.0,63.0,73.0,64.0
2020.0,02.0,24.0,22.0,00.0,00.0,64.0,73.0,64.2
2020.0,02.0,24.0,22.0,10.0,00.0,64.2,73.0,65.4
2020.0,02.0,24.0,22.0,20.0,00.0,65.4,73.0,66.0
2020.0,02.0,24.0,22.0,30.0,00.0,66.0,73.0,66.8
2020.0,02.0,24.0,22.0,40.0,00.0,66.8,72.8,68.0
2020.0,02.0,24.0,22.0,50.0,00.0,68.0,72.0,68.0
2020.0,02.0,24.0,23.0,00.0,00.0,68.0,72.0,68.4
2020.0,02.0,24.0,23.0,10.0,00.0,68.4,72.0,69.0
2020.0,02.0,24.0,23.0,20.0,00.0,69.0,72.0,69.0
2020.0,02.0,24.0,23.0,30.0,00.0,69.0,71.4,69.0
2020.0,02.0,24.0,23.0,40.0,00.0,69.0,71.2,68.2
2020.0,02.0,24.0,23.0,50.0,00.0,68.2,72.0,68.0
2020.0,02.0,25.0,00.0,00.0,00.0,68.0,72.0,66.8
2020.0,02.0,25.0,00.0,10.0,00.0,66.8,71.4,65.2
2020.0,02.0,25.0,00.0,20.0,00.0,65.2,71.8,65.0
2020.0,02.0,25.0,00.0,30.0,00.0,65.0,71.0,65.2
2020.0,02.0,25.0,00.0,40.0,00.0,65.2,71.0,66.0
2020.0,02.0,25.0,00.0,50.0,00.0,66.0,71.0,66.8
2020.0,02.0,25.0,01.0,00.0,00.0,66.8,71.0,67.0
2020.0,02.0,25.0,01.0,10.0,00.0,67.0,71.0,66.4
2020.0,02.0,25.0,01.0,20.0,00.0,66.4,71.0,66.2
2020.0,02.0,25.0,01.0,30.0,00.0,66.2,71.0,66.8
2020.0,02.0,25.0,01.0,40.0,00.0,66.8,71.0,67.4
2020.0,02.0,25.0,01.0,50.0,00.0,67.4,70.2,66.6
2020.0,02.0,25.0,02.0,00.0,00.0,66.6,70.6,66.0
2020.0,02.0,25.0,02.0,10.0,00.0,66.0,71.0,64.4
2020.0,02.0,25.0,02.0,20.0,00.0,64.4,72.0,63.0
2020.0,02.0,25.0,02.0,30.0,00.0,63.0,72.2,62.4
2020.0,02.0,25.0,02.0,40.0,00.0,62.4,72.8,62.0
2020.0,02.0,25.0,02.0,50.0,00.0,62.0,73.0,61.2
2020.0,02.0,25.0,03.0,00.0,00.0,61.2,73.4,60.4
2020.0,02.0,25.0,03.0,10.0,00.0,60.4,74.0,58.8
2020.0,02.0,25.0,03.0,20.0,00.0,58.8,74.8,57.0
2020.0,02.0,25.0,03.0,30.0,00.0,57.0,76.0,55.6
2020.0,02.0,25.0,03.0,40.0,00.0,55.6,76.6,54.0
2020.0,02.0,25.0,03.0,50.0,00.0,54.0,77.4,52.6
2020.0,02.0,25.0,04.0,00.0,00.0,52.6,78.4,52.0
2020.0,02.0,25.0,04.0,10.0,00.0,52.0,78.8,51.0
2020.0,02.0,25.0,04.0,20.0,00.0,51.0,79.0,50.2
2020.0,02.0,25.0,04.0,30.0,00.0,50.2,79.8,48.8
2020.0,02.0,25.0,04.0,40.0,00.0,48.8,80.6,46.8
2020.0,02.0,25.0,04.0,50.0,00.0,46.8,81.8,45.4
2020.0,02.0,25.0,05.0,00.0,00.0,45.4,82.6,44.6
2020.0,02.0,25.0,05.0,10.0,00.0,44.6,83.0,43.2
2020.0,02.0,25.0,05.0,20.0,00.0,43.2,84.0,41.8
2020.0,02.0,25.0,05.0,30.0,00.0,41.8,84.8,40.8
2020.0,02.0,25.0,05.0,40.0,00.0,40.8,85.8,39.8
2020.0,02.0,25.0,05.0,50.0,00.0,39.8,86.6,38.6
2020.0,02.0,25.0,06.0,00.0,00.0,38.6,86.6,37.8
2020.0,02.0,25.0,06.0,10.0,00.0,37.8,87.4,36.8
2020.0,02.0,25.0,06.0,20.0,00.0,36.8,88.2,35.4
2020.0,02.0,25.0,06.0,30.0,00.0,35.4,88.8,33.6
2020.0,02.0,25.0,06.0,40.0,00.0,33.6,89.4,31.8
2020.0,02.0,25.0,06.0,50.0,00.0,31.8,89.6,29.6
2020.0,02.0,25.0,07.0,00.0,00.0,29.6,91.0,27.6
2020.0,02.0,25.0,07.0,10.0,00.0,27.6,92.2,28.0
2020.0,02.0,25.0,07.0,20.0,00.0,28.0,92.6,27.4
2020.0,02.0,25.0,07.0,30.0,00.0,27.4,94.0,26.0
2020.0,02.0,25.0,07.0,40.0,00.0,26.0,94.0,25.25
2020.0,02.0,25.0,07.0,50.0,00.0,25.25,94.75,24.8
2020.0,02.0,25.0,08.0,00.0,00.0,24.8,95.0,24.0
2020.0,02.0,25.0,08.0,10.0,00.0,24.0,95.6,23.0
2020.0,02.0,25.0,08.0,20.0,00.0,23.0,96.0,21.8
2020.0,02.0,25.0,08.0,30.0,00.0,21.8,96.8,20.8
2020.0,02.0,25.0,08.0,40.0,00.0,20.8,97.0,20.8
2020.0,02.0,25.0,08.0,50.0,00.0,20.8,97.0,21.0
2020.0,02.0,25.0,09.0,00.0,00.0,21.0,97.0,21.0
2020.0,02.0,25.0,09.0,10.0,00.0,21.0,97.0,19.6
2020.0,02.0,25.0,09.0,20.0,00.0,19.6,97.4,17.6
2020.0,02.0,25.0,09.0,30.0,00.0,17.6,97.4,16.8
2020.0,02.0,25.0,09.0,40.0,00.0,16.8,98.0,17.0
2020.0,02.0,25.0,09.0,50.0,00.0,17.0,98.4,18.4
2020.0,02.0,25.0,10.0,00.0,00.0,18.4,97.0,17.6
2020.0,02.0,25.0,10.0,10.0,00.0,17.6,97.2,18.4
2020.0,02.0,25.0,10.0,20.0,00.0,18.4,97.2,18.0
2020.0,02.0,25.0,10.0,30.0,00.0,18.0,97.0,19.0
2020.0,02.0,25.0,10.0,40.0,00.0,19.0,96.6,19.0
2020.0,02.0,25.0,10.0,50.0,00.0,19.0,96.6,18.2
2020.0,02.0,25.0,11.0,00.0,00.0,18.2,97.0,17.8
2020.0,02.0,25.0,11.0,10.0,00.0,17.8,96.6,17.5
2020.0,02.0,25.0,11.0,20.0,00.0,17.5,96.0,17.6
2020.0,02.0,25.0,11.0,30.0,00.0,17.6,96.0,17.4
2020.0,02.0,25.0,11.0,40.0,00.0,17.4,96.0,18.2
2020.0,02.0,25.0,11.0,50.0,00.0,18.2,95.4,19.0
2020.0,02.0,25.0,12.0,00.0,00.0,19.0,94.8,19.4
2020.0,02.0,25.0,12.0,10.0,00.0,19.4,94.0,21.2
2020.0,02.0,25.0,12.0,20.0,00.0,21.2,93.8,22.6
2020.0,02.0,25.0,12.0,30.0,00.0,22.6,92.8,23.6
2020.0,02.0,25.0,12.0,40.0,00.0,23.6,91.8,24.0
2020.0,02.0,25.0,12.0,50.0,00.0,24.0,91.0,24.6
2020.0,02.0,25.0,13.0,00.0,00.0,24.6,90.8,25.6
2020.0,02.0,25.0,13.0,10.0,00.0,25.6,90.0,26.6
2020.0,02.0,25.0,13.0,20.0,00.0,26.6,89.8,26.8
2020.0,02.0,25.0,13.0,30.0,00.0,26.8,89.0,27.4
2020.0,02.0,25.0,13.0,40.0,00.0,27.4,89.0,28.8
2020.0,02.0,25.0,13.0,50.0,00.0,28.8,88.6,29.2
2020.0,02.0,25.0,14.0,00.0,00.0,29.2,88.0,28.0
2020.0,02.0,25.0,14.0,10.0,00.0,28.0,88.0,27.2
2020.0,02.0,25.0,14.0,20.0,00.0,27.2,88.0,27.0
2020.0,02.0,25.0,14.0,30.0,00.0,27.0,87.8,27.0
2020.0,02.0,25.0,14.0,40.0,00.0,27.0,87.2,27.0
2020.0,02.0,25.0,14.0,50.0,00.0,27.0,87.0,27.0
2020.0,02.0,25.0,15.0,00.0,00.0,27.0,87.0,28.0
2020.0,02.0,25.0,15.0,10.0,00.0,28.0,87.0,28.0
2020.0,02.0,25.0,15.0,20.0,00.0,28.0,87.0,28.4
2020.0,02.0,25.0,15.0,30.0,00.0,28.4,87.0,29.2
2020.0,02.0,25.0,15.0,40.0,00.0,29.2,85.8,30.6
2020.0,02.0,25.0,15.0,50.0,00.0,30.6,84.4,33.6
2020.0,02.0,25.0,16.0,00.0,00.0,33.6,83.8,36.2
2020.0,02.0,25.0,16.0,10.0,00.0,36.2,83.0,38.0
2020.0,02.0,25.0,16.0,20.0,00.0,38.0,83.0,39.2
2020.0,02.0,25.0,16.0,30.0,00.0,39.2,83.0,40.4
2020.0,02.0,25.0,16.0,40.0,00.0,40.4,82.4,41.8
2020.0,02.0,25.0,16.0,50.0,00.0,41.8,82.0,42.0
2020.0,02.0,25.0,17.0,00.0,00.0,42.0,81.8,42.4
2020.0,02.0,25.0,17.0,10.0,00.0,42.4,81.6,43.2
2020.0,02.0,25.0,17.0,20.0,00.0,43.2,81.0,43.2
2020.0,02.0,25.0,17.0,30.0,00.0,43.2,81.0,42.4
2020.0,02.0,25.0,17.0,40.0,00.0,42.4,81.0,42.8
2020.0,02.0,25.0,17.0,50.0,00.0,42.8,80.4,43.4
2020.0,02.0,25.0,18.0,00.0,00.0,43.4,80.0,44.0
2020.0,02.0,25.0,18.0,10.0,00.0,44.0,80.0,44.8
2020.0,02.0,25.0,18.0,20.0,00.0,44.8,80.0,45.0
2020.0,02.0,25.0,18.0,30.0,00.0,45.0,80.0,45.2
2020.0,02.0,25.0,18.0,40.0,00.0,45.2,80.0,46.0
2020.0,02.0,25.0,18.0,50.0,00.0,46.0,80.0,46.2
2020.0,02.0,25.0,19.0,00.0,00.0,46.2,79.4,46.6
2020.0,02.0,25.0,19.0,10.0,00.0,46.6,79.2,47.0
2020.0,02.0,25.0,19.0,20.0,00.0,47.0,79.0,47.2
2020.0,02.0,25.0,19.0,30.0,00.0,47.2,79.0,48.0
2020.0,02.0,25.0,19.0,40.0,00.0,48.0,79.0,48.6
2020.0,02.0,25.0,19.0,50.0,00.0,48.6,79.0,49.6
2020.0,02.0,25.0,20.0,00.0,00.0,49.6,78.4,51.4
2020.0,02.0,25.0,20.0,10.0,00.0,51.4,78.0,52.4
2020.0,02.0,25.0,20.0,20.0,00.0,52.4,78.0,54.0
2020.0,02.0,25.0,20.0,30.0,00.0,54.0,77.6,54.2
2020.0,02.0,25.0,20.0,40.0,00.0,54.2,77.6,54.0
2020.0,02.0,25.0,20.0,50.0,00.0,54.0,77.6,54.2
2020.0,02.0,25.0,21.0,00.0,00.0,54.2,77.6,54.8
2020.0,02.0,25.0,21.0,10.0,00.0,54.8,77.2,55.4
2020.0,02.0,25.0,21.0,20.0,00.0,55.4,77.2,55.8
2020.0,02.0,25.0,21.0,30.0,00.0,55.8,77.4,56.0
2020.0,02.0,25.0,21.0,40.0,00.0,56.0,77.0,56.8
2020.0,02.0,25.0,21.0,50.0,00.0,56.8,77.0,56.8
2020.0,02.0,25.0,22.0,00.0,00.0,56.8,77.0,57.0
2020.0,02.0,25.0,22.0,10.0,00.0,57.0,77.0,57.8
2020.0,02.0,25.0,22.0,20.0,00.0,57.8,77.0,57.6
2020.0,02.0,25.0,22.0,30.0,00.0,57.6,77.0,58.0
2020.0,02.0,25.0,22.0,40.0,00.0,58.0,77.0,58.2
2020.0,02.0,25.0,22.0,50.0,00.0,58.2,77.0,58.4
2020.0,02.0,25.0,23.0,00.0,00.0,58.4,77.0,59.2
2020.0,02.0,25.0,23.0,10.0,00.0,59.2,76.6,60.5
2020.0,02.0,25.0,23.0,20.0,00.0,60.5,76.0,60.75
2020.0,02.0,25.0,23.0,30.0,00.0,60.75,75.75,60.6
2020.0,02.0,25.0,23.0,40.0,00.0,60.6,75.2,60.25
2020.0,02.0,25.0,23.0,50.0,00.0,60.25,75.0,59.25
2020.0,02.0,26.0,00.0,00.0,00.0,59.25,75.0,59.4
2020.0,02.0,26.0,00.0,10.0,00.0,59.4,75.0,60.0
2020.0,02.0,26.0,00.0,20.0,00.0,60.0,75.0,60.0
2020.0,02.0,26.0,00.0,30.0,00.0,60.0,74.8,60.0
2020.0,02.0,26.0,00.0,40.0,00.0,60.0,74.0,60.0
2020.0,02.0,26.0,00.0,50.0,00.0,60.0,74.0,59.6
2020.0,02.0,26.0,01.0,00.0,00.0,59.6,74.0,59.0
2020.0,02.0,26.0,01.0,10.0,00.0,59.0,74.0,59.0
2020.0,02.0,26.0,01.0,20.0,00.0,59.0,74.0,59.2
2020.0,02.0,26.0,01.0,30.0,00.0,59.2,74.0,60.6
2020.0,02.0,26.0,01.0,40.0,00.0,60.6,74.0,61.0
2020.0,02.0,26.0,01.0,50.0,00.0,61.0,74.0,61.0
2020.0,02.0,26.0,02.0,00.0,00.0,61.0,74.0,60.0
2020.0,02.0,26.0,02.0,10.0,00.0,60.0,74.6,60.2
2020.0,02.0,26.0,02.0,20.0,00.0,60.2,74.8,59.6
2020.0,02.0,26.0,02.0,30.0,00.0,59.6,75.2,58.8
2020.0,02.0,26.0,02.0,40.0,00.0,58.8,76.0,58.0
2020.0,02.0,26.0,02.0,50.0,00.0,58.0,76.0,58.4
2020.0,02.0,26.0,03.0,00.0,00.0,58.4,76.4,56.8
2020.0,02.0,26.0,03.0,10.0,00.0,56.8,77.4,56.0
2020.0,02.0,26.0,03.0,20.0,00.0,56.0,78.0,55.0
2020.0,02.0,26.0,03.0,30.0,00.0,55.0,78.0,54.0
2020.0,02.0,26.0,03.0,40.0,00.0,54.0,79.0,52.6
2020.0,02.0,26.0,03.0,50.0,00.0,52.6,79.8,51.2
2020.0,02.0,26.0,04.0,00.0,00.0,51.2,80.4,49.8
2020.0,02.0,26.0,04.0,10.0,00.0,49.8,81.6,48.4
2020.0,02.0,26.0,04.0,20.0,00.0,48.4,82.0,47.2
2020.0,02.0,26.0,04.0,30.0,00.0,47.2,82.8,45.4
2020.0,02.0,26.0,04.0,40.0,00.0,45.4,84.0,44.4
2020.0,02.0,26.0,04.0,50.0,00.0,44.4,84.8,43.0
2020.0,02.0,26.0,05.0,00.0,00.0,43.0,85.6,42.0
2020.0,02.0,26.0,05.0,10.0,00.0,42.0,86.6,40.0
2020.0,02.0,26.0,05.0,20.0,00.0,40.0,87.0,39.0
2020.0,02.0,26.0,05.0,30.0,00.0,39.0,88.0,38.2
2020.0,02.0,26.0,05.0,40.0,00.0,38.2,88.4,37.4
2020.0,02.0,26.0,05.0,50.0,00.0,37.4,88.8,35.6
2020.0,02.0,26.0,06.0,00.0,00.0,35.6,89.2,33.0
2020.0,02.0,26.0,06.0,10.0,00.0,33.0,90.0,33.5
2020.0,02.0,26.0,06.0,20.0,00.0,33.5,90.5,32.25
2020.0,02.0,26.0,06.0,30.0,00.0,32.25,91.0,31.2
2020.0,02.0,26.0,06.0,40.0,00.0,31.2,91.2,31.6
2020.0,02.0,26.0,06.0,50.0,00.0,31.6,91.6,30.4
2020.0,02.0,26.0,07.0,00.0,00.0,30.4,92.8,30.2
2020.0,02.0,26.0,07.0,10.0,00.0,30.2,92.4,30.0
2020.0,02.0,26.0,07.0,20.0,00.0,30.0,92.8,29.0
2020.0,02.0,26.0,07.0,30.0,00.0,29.0,93.6,27.75
2020.0,02.0,26.0,07.0,40.0,00.0,27.75,94.0,26.2
2020.0,02.0,26.0,07.0,50.0,00.0,26.2,94.6,25.0
2020.0,02.0,26.0,08.0,00.0,00.0,25.0,95.0,24.4
2020.0,02.0,26.0,08.0,10.0,00.0,24.4,96.0,23.6
2020.0,02.0,26.0,08.0,20.0,00.0,23.6,95.4,23.0
2020.0,02.0,26.0,08.0,30.0,00.0,23.0,96.4,23.4
2020.0,02.0,26.0,08.0,40.0,00.0,23.4,95.8,23.0
2020.0,02.0,26.0,08.0,50.0,00.0,23.0,96.0,23.0
2020.0,02.0,26.0,09.0,00.0,00.0,23.0,96.6,23.0
2020.0,02.0,26.0,09.0,10.0,00.0,23.0,96.6,23.8
2020.0,02.0,26.0,09.0,20.0,00.0,23.8,95.6,23.4
2020.0,02.0,26.0,09.0,30.0,00.0,23.4,96.0,22.2
2020.0,02.0,26.0,09.0,40.0,00.0,22.2,97.0,21.8
2020.0,02.0,26.0,09.0,50.0,00.0,21.8,97.0,21.33
2020.0,02.0,26.0,10.0,00.0,00.0,21.33,97.0,21.2
2020.0,02.0,26.0,10.0,10.0,00.0,21.2,97.0,20.8
2020.0,02.0,26.0,10.0,20.0,00.0,20.8,96.8,20.4
2020.0,02.0,26.0,10.0,30.0,00.0,20.4,97.0,20.8
2020.0,02.0,26.0,10.0,40.0,00.0,20.8,96.0,21.0
2020.0,02.0,26.0,10.0,50.0,00.0,21.0,95.6,20.6
2020.0,02.0,26.0,11.0,00.0,00.0,20.6,96.6,20.4
2020.0,02.0,26.0,11.0,10.0,00.0,20.4,97.0,20.0
2020.0,02.0,26.0,11.0,20.0,00.0,20.0,96.2,20.2
2020.0,02.0,26.0,11.0,30.0,00.0,20.2,96.0,21.4
2020.0,02.0,26.0,11.0,40.0,00.0,21.4,94.6,21.8
2020.0,02.0,26.0,11.0,50.0,00.0,21.8,94.2,22.0
2020.0,02.0,26.0,12.0,00.0,00.0,22.0,93.8,22.0
